	Time	1	2
37	1 mar 2025 11:36:55	-1.974 °C	31.0 %RH
38	1 mar 2025 11:37:55	-2.014 °C	31.0 %RH
39	1 mar 2025 11:38:55	-2.046 °C	31.0 %RH
40	1 mar 2025 11:39:55	-2.068 °C	31.0 %RH
41	1 mar 2025 11:40:55	-2.102 °C	31.0 %RH
42	1 mar 2025 11:41:55	-2.128 °C	31.0 %RH
43	1 mar 2025 11:42:55	-2.166 °C	31.0 %RH
44	1 mar 2025 11:43:55	-2.189 °C	31.0 %RH
45	1 mar 2025 11:44:55	-2.211 °C	31.0 %RH
46	1 mar 2025 11:45:55	-2.239 °C	31.0 %RH
47	1 mar 2025 11:46:55	-2.262 °C	31.0 %RH
48	1 mar 2025 11:47:55	-2.288 °C	31.0 %RH
49	1 mar 2025 11:48:55	-2.313 °C	31.0 %RH
50	1 mar 2025 11:49:55	-2.351 °C	31.0 %RH
51	1 mar 2025 11:50:55	-2.383 °C	31.0 %RH
52	1 mar 2025 11:51:55	-2.392 °C	31.0 %RH
53	1 mar 2025 11:52:55	-2.427 °C	31.0 %RH
54	1 mar 2025 11:53:55	-2.450 °C	31.0 %RH
55	1 mar 2025 11:54:55	-2.436 °C	31.0 %RH
56	1 mar 2025 11:55:55	-2.522 °C	31.3 %RH
57	1 mar 2025 11:56:55	-2.523 °C	31.6 %RH
58	1 mar 2025 11:57:55	-2.559 °C	31.6 %RH
59	1 mar 2025 11:58:55	-2.564 °C	31.3 %RH
60	1 mar 2025 11:59:55	-2.617 °C	31.3 %RH
61	1 mar 2025 12:00:55	-2.633 °C	31.6 %RH
62	1 mar 2025 12:01:55	-2.645 °C	31.6 %RH
63	1 mar 2025 12:02:55	-2.671 °C	31.6 %RH
64	1 mar 2025 12:03:55	-2.701 °C	31.3 %RH
65	1 mar 2025 12:04:55	-2.721 °C	31.6 %RH
66	1 mar 2025 12:05:55	-2.738 °C	31.8 %RH
67	1 mar 2025 12:06:55	-2.777 °C	31.8 %RH
68	1 mar 2025 12:07:55	-2.795 °C	31.8 %RH
69	1 mar 2025 12:08:55	-2.814 °C	31.6 %RH
70	1 mar 2025 12:09:55	-2.837 °C	31.3 %RH
71	1 mar 2025 12:10:55	-2.846 °C	31.6 %RH
72	1 mar 2025 12:11:55	-2.875 °C	31.6 %RH
73	1 mar 2025 12:12:55	-2.894 °C	31.6 %RH
74	1 mar 2025 12:13:55	-2.919 °C	31.6 %RH
75	1 mar 2025 12:14:55	-2.945 °C	31.3 %RH
76	1 mar 2025 12:15:55	-2.965 °C	31.6 %RH
77	1 mar 2025 12:16:55	-2.990 °C	31.6 %RH
78	1 mar 2025 12:17:55	-3.000 °C	31.6 %RH
79	1 mar 2025 12:18:55	-3.008 °C	31.6 %RH
80	1 mar 2025 12:19:55	-3.034 °C	31.6 %RH
81	1 mar 2025 12:20:55	-3.050 °C	31.6 %RH
82	1 mar 2025 12:21:55	-3.095 °C	31.6 %RH
83	1 mar 2025 12:22:55	-3.089 °C	31.3 %RH
84	1 mar 2025 12:23:55	-3.125 °C	31.6 %RH
85	1 mar 2025 12:24:55	-3.123 °C	31.6 %RH
86	1 mar 2025 12:25:55	-3.151 °C	31.6 %RH
87	1 mar 2025 12:26:55	-3.166 °C	31.6 %RH
88	1 mar 2025 12:27:55	-3.200 °C	31.6 %RH
89	1 mar 2025 12:28:55	-3.207 °C	31.6 %RH
90	1 mar 2025 12:29:55	-3.230 °C	31.6 %RH
91	1 mar 2025 12:30:55	-3.251 °C	31.8 %RH
92	1 mar 2025 12:31:55	-3.266 °C	31.6 %RH
93	1 mar 2025 12:32:55	-3.285 °C	31.6 %RH
94	1 mar 2025 12:33:55	-3.274 °C	31.6 %RH
95	1 mar 2025 12:34:55	-3.291 °C	31.6 %RH
96	1 mar 2025 12:35:55	-3.324 °C	31.6 %RH
97	1 mar 2025 12:36:55	-3.335 °C	31.6 %RH
98	1 mar 2025 12:37:55	-3.351 °C	31.3 %RH
99	1 mar 2025 12:38:55	-3.355 °C	31.3 %RH
100	1 mar 2025 12:39:55	-3.385 °C	31.3 %RH
101	1 mar 2025 12:40:55	-3.387 °C	31.3 %RH
102	1 mar 2025 12:41:55	-3.403 °C	31.3 %RH
103	1 mar 2025 12:42:55	-3.435 °C	31.6 %RH
104	1 mar 2025 12:43:55	-3.442 °C	31.3 %RH
105	1 mar 2025 12:44:55	-3.453 °C	31.3 %RH
106	1 mar 2025 12:45:55	-3.464 °C	31.3 %RH
107	1 mar 2025 12:46:55	-3.462 °C	31.6 %RH
108	1 mar 2025 12:47:55	-3.480 °C	31.6 %RH
109	1 mar 2025 12:48:55	-3.494 °C	31.8 %RH
110	1 mar 2025 12:49:55	-3.511 °C	31.8 %RH
111	1 mar 2025 12:50:55	-3.494 °C	31.6 %RH
112	1 mar 2025 12:51:55	-3.566 °C	31.6 %RH
113	1 mar 2025 12:52:55	-3.588 °C	31.6 %RH
114	1 mar 2025 12:53:55	-3.586 °C	31.6 %RH
115	1 mar 2025 12:54:55	-3.588 °C	31.6 %RH
116	1 mar 2025 12:55:55	-3.595 °C	31.3 %RH
117	1 mar 2025 12:56:55	-3.624 °C	31.3 %RH
118	1 mar 2025 12:57:55	-3.622 °C	31.3 %RH
119	1 mar 2025 12:58:55	-3.631 °C	31.3 %RH
120	1 mar 2025 12:59:55	-3.649 °C	31.3 %RH
121	1 mar 2025 13:00:55	-3.663 °C	31.3 %RH
122	1 mar 2025 13:01:55	-3.717 °C	31.3 %RH
123	1 mar 2025 13:02:55	-3.730 °C	31.0 %RH
124	1 mar 2025 13:03:55	-3.688 °C	31.3 %RH
125	1 mar 2025 13:04:55	-3.708 °C	31.3 %RH
126	1 mar 2025 13:05:55	-3.715 °C	31.3 %RH
127	1 mar 2025 13:06:55	-3.728 °C	31.3 %RH
128	1 mar 2025 13:07:55	-3.751 °C	31.0 %RH
129	1 mar 2025 13:08:55	-3.746 °C	31.0 %RH
130	1 mar 2025 13:09:55	-3.771 °C	31.0 %RH
131	1 mar 2025 13:10:55	-3.773 °C	31.0 %RH
132	1 mar 2025 13:11:55	-3.793 °C	31.0 %RH
133	1 mar 2025 13:12:55	-3.782 °C	31.0 %RH
134	1 mar 2025 13:13:55	-3.793 °C	30.7 %RH
135	1 mar 2025 13:14:55	-3.829 °C	30.7 %RH
136	1 mar 2025 13:15:55	-3.842 °C	31.0 %RH
137	1 mar 2025 13:16:55	-3.854 °C	30.7 %RH
138	1 mar 2025 13:17:55	-3.852 °C	30.7 %RH
139	1 mar 2025 13:18:55	-3.860 °C	30.7 %RH
140	1 mar 2025 13:19:55	-3.881 °C	30.7 %RH
141	1 mar 2025 13:20:55	-3.881 °C	30.7 %RH
142	1 mar 2025 13:21:55	-3.883 °C	30.7 %RH
143	1 mar 2025 13:22:55	-3.903 °C	31.0 %RH
144	1 mar 2025 13:23:55	-3.916 °C	31.0 %RH
145	1 mar 2025 13:24:55	-3.936 °C	31.0 %RH
146	1 mar 2025 13:25:55	-3.955 °C	30.7 %RH
147	1 mar 2025 13:26:55	-3.948 °C	30.7 %RH
148	1 mar 2025 13:27:55	-3.957 °C	31.0 %RH
149	1 mar 2025 13:28:55	-3.957 °C	30.7 %RH
150	1 mar 2025 13:29:55	-3.963 °C	30.7 %RH
151	1 mar 2025 13:30:55	-4.003 °C	30.4 %RH
152	1 mar 2025 13:31:55	-4.022 °C	30.7 %RH
153	1 mar 2025 13:32:55	-3.921 °C	30.7 %RH
154	1 mar 2025 13:33:55	-4.017 °C	30.7 %RH
155	1 mar 2025 13:34:55	-3.986 °C	30.7 %RH
156	1 mar 2025 13:35:55	-4.037 °C	30.4 %RH
157	1 mar 2025 13:36:55	-4.051 °C	30.4 %RH
158	1 mar 2025 13:37:55	-4.041 °C	30.4 %RH
159	1 mar 2025 13:38:55	-4.071 °C	30.7 %RH
160	1 mar 2025 13:39:55	-4.071 °C	30.4 %RH
161	1 mar 2025 13:40:55	-4.062 °C	30.4 %RH
162	1 mar 2025 13:41:55	-4.090 °C	30.4 %RH
163	1 mar 2025 13:42:55	-4.091 °C	31.3 %RH
164	1 mar 2025 13:43:55	-4.350 °C	66.9 %RH
165	1 mar 2025 13:44:55	-3.889 °C	80.3 %RH
166	1 mar 2025 13:45:55	-4.512 °C	86.4 %RH
167	1 mar 2025 13:46:55	-4.751 °C	89.0 %RH
168	1 mar 2025 13:47:55	-5.059 °C	90.2 %RH
169	1 mar 2025 13:48:55	-3.584 °C	93.1 %RH
170	1 mar 2025 13:49:55	-4.923 °C	91.8 %RH
171	1 mar 2025 13:50:55	-5.275 °C	91.5 %RH
172	1 mar 2025 13:51:55	-5.364 °C	91.8 %RH
173	1 mar 2025 13:52:55	-5.441 °C	92.8 %RH
174	1 mar 2025 13:53:55	-5.525 °C	92.8 %RH
175	1 mar 2025 13:54:55	-5.426 °C	93.1 %RH
176	1 mar 2025 13:55:55	-5.370 °C	92.2 %RH
177	1 mar 2025 13:56:55	-5.484 °C	92.8 %RH
178	1 mar 2025 13:57:55	-5.510 °C	93.1 %RH
179	1 mar 2025 13:58:55	-5.459 °C	93.4 %RH
180	1 mar 2025 13:59:55	-5.482 °C	93.4 %RH
181	1 mar 2025 14:00:55	-5.416 °C	93.1 %RH
182	1 mar 2025 14:01:55	-5.495 °C	93.1 %RH
183	1 mar 2025 14:02:55	-5.400 °C	92.8 %RH
184	1 mar 2025 14:03:55	-5.215 °C	90.9 %RH
185	1 mar 2025 14:04:55	-5.111 °C	88.6 %RH
186	1 mar 2025 14:05:55	-5.059 °C	88.0 %RH
187	1 mar 2025 14:06:55	-5.130 °C	88.0 %RH
188	1 mar 2025 14:07:55	-5.095 °C	88.3 %RH
189	1 mar 2025 14:08:55	-4.976 °C	86.1 %RH
190	1 mar 2025 14:09:55	-5.015 °C	86.1 %RH
191	1 mar 2025 14:10:55	-5.148 °C	86.7 %RH
192	1 mar 2025 14:11:55	-5.059 °C	87.7 %RH
193	1 mar 2025 14:12:55	-5.156 °C	88.6 %RH
194	1 mar 2025 14:13:55	-5.340 °C	89.3 %RH
195	1 mar 2025 14:14:55	-5.252 °C	90.2 %RH
196	1 mar 2025 14:15:55	-5.052 °C	87.4 %RH
197	1 mar 2025 14:16:55	-5.163 °C	88.0 %RH
198	1 mar 2025 14:17:55	-5.327 °C	89.6 %RH
199	1 mar 2025 14:18:55	-5.433 °C	90.9 %RH
200	1 mar 2025 14:19:55	-5.531 °C	91.5 %RH
201	1 mar 2025 14:20:55	-5.465 °C	91.5 %RH
202	1 mar 2025 14:21:55	-5.336 °C	91.2 %RH
203	1 mar 2025 14:22:55	-5.288 °C	89.9 %RH
204	1 mar 2025 14:23:55	-5.364 °C	90.6 %RH
205	1 mar 2025 14:24:55	-5.293 °C	90.6 %RH
206	1 mar 2025 14:25:55	-5.249 °C	89.9 %RH
207	1 mar 2025 14:26:55	-5.357 °C	89.9 %RH
208	1 mar 2025 14:27:55	-5.521 °C	91.2 %RH
209	1 mar 2025 14:28:55	-5.549 °C	92.2 %RH
210	1 mar 2025 14:29:55	-5.559 °C	92.2 %RH
211	1 mar 2025 14:30:55	-5.532 °C	91.8 %RH
212	1 mar 2025 14:31:55	-5.609 °C	92.2 %RH
213	1 mar 2025 14:32:55	-5.581 °C	92.5 %RH
214	1 mar 2025 14:33:55	-5.643 °C	92.2 %RH
215	1 mar 2025 14:34:55	-5.589 °C	92.2 %RH
216	1 mar 2025 14:35:55	-5.450 °C	92.2 %RH
217	1 mar 2025 14:36:55	-5.523 °C	91.5 %RH
218	1 mar 2025 14:37:55	-5.585 °C	92.2 %RH
219	1 mar 2025 14:38:55	-5.589 °C	92.2 %RH
220	1 mar 2025 14:39:55	-5.583 °C	92.5 %RH
221	1 mar 2025 14:40:55	-5.605 °C	92.5 %RH
222	1 mar 2025 14:41:55	-5.577 °C	92.5 %RH
223	1 mar 2025 14:42:55	-5.446 °C	91.5 %RH
224	1 mar 2025 14:43:55	-5.217 °C	89.6 %RH
225	1 mar 2025 14:44:55	-5.275 °C	88.0 %RH
226	1 mar 2025 14:45:55	-5.225 °C	89.3 %RH
227	1 mar 2025 14:46:55	-4.867 °C	86.7 %RH
228	1 mar 2025 14:47:55	-5.035 °C	86.7 %RH
229	1 mar 2025 14:48:55	-5.267 °C	88.3 %RH
230	1 mar 2025 14:49:55	-5.161 °C	88.3 %RH
231	1 mar 2025 14:50:55	-4.998 °C	88.0 %RH
232	1 mar 2025 14:51:55	-4.969 °C	87.4 %RH
233	1 mar 2025 14:52:55	-5.299 °C	89.0 %RH
234	1 mar 2025 14:53:55	-5.234 °C	89.0 %RH
235	1 mar 2025 14:54:55	-5.381 °C	89.6 %RH
236	1 mar 2025 14:55:55	-5.459 °C	90.9 %RH
237	1 mar 2025 14:56:55	-5.555 °C	91.8 %RH
238	1 mar 2025 14:57:55	-5.572 °C	91.8 %RH
239	1 mar 2025 14:58:55	-5.441 °C	91.5 %RH
240	1 mar 2025 14:59:55	-5.499 °C	91.5 %RH
241	1 mar 2025 15:00:55	-5.396 °C	91.5 %RH
242	1 mar 2025 15:01:55	-5.463 °C	91.8 %RH
243	1 mar 2025 15:02:55	-5.536 °C	92.5 %RH
244	1 mar 2025 15:03:55	-5.444 °C	92.8 %RH
245	1 mar 2025 15:04:55	-5.585 °C	92.8 %RH
246	1 mar 2025 15:05:55	-5.622 °C	93.1 %RH
247	1 mar 2025 15:06:55	-5.579 °C	93.4 %RH
248	1 mar 2025 15:07:55	-5.714 °C	93.8 %RH
249	1 mar 2025 15:08:55	-5.759 °C	94.4 %RH
250	1 mar 2025 15:09:55	-5.699 °C	94.1 %RH
251	1 mar 2025 15:10:55	-5.761 °C	94.1 %RH
252	1 mar 2025 15:11:55	-5.681 °C	94.1 %RH
253	1 mar 2025 15:12:55	-5.619 °C	93.8 %RH
254	1 mar 2025 15:13:55	-5.632 °C	93.4 %RH
255	1 mar 2025 15:14:55	-5.602 °C	93.4 %RH
256	1 mar 2025 15:15:55	-5.542 °C	93.4 %RH
257	1 mar 2025 15:16:55	-5.486 °C	92.5 %RH
258	1 mar 2025 15:17:55	-5.506 °C	92.5 %RH
259	1 mar 2025 15:18:55	-5.607 °C	93.1 %RH
260	1 mar 2025 15:19:55	-5.649 °C	94.1 %RH
261	1 mar 2025 15:20:55	-5.669 °C	94.1 %RH
262	1 mar 2025 15:21:55	-5.707 °C	94.4 %RH
263	1 mar 2025 15:22:55	-5.743 °C	95.4 %RH
264	1 mar 2025 15:23:55	-5.761 °C	95.4 %RH
265	1 mar 2025 15:24:55	-5.701 °C	95.1 %RH
266	1 mar 2025 15:25:55	-5.637 °C	95.1 %RH
267	1 mar 2025 15:26:55	-5.664 °C	94.7 %RH
268	1 mar 2025 15:27:55	-5.682 °C	94.7 %RH
269	1 mar 2025 15:28:55	-5.737 °C	95.1 %RH
270	1 mar 2025 15:29:55	-5.707 °C	95.4 %RH
271	1 mar 2025 15:30:55	-5.720 °C	95.4 %RH
272	1 mar 2025 15:31:55	-5.682 °C	95.1 %RH
273	1 mar 2025 15:32:55	-5.722 °C	95.4 %RH
274	1 mar 2025 15:33:55	-5.739 °C	95.1 %RH
275	1 mar 2025 15:34:55	-5.714 °C	95.1 %RH
276	1 mar 2025 15:35:55	-5.716 °C	95.1 %RH
277	1 mar 2025 15:36:55	-5.795 °C	95.1 %RH
278	1 mar 2025 15:37:55	-5.759 °C	95.4 %RH
279	1 mar 2025 15:38:55	-5.656 °C	95.1 %RH
280	1 mar 2025 15:39:55	-5.665 °C	94.7 %RH
281	1 mar 2025 15:40:55	-5.632 °C	94.4 %RH
282	1 mar 2025 15:41:55	-5.607 °C	94.4 %RH
283	1 mar 2025 15:42:55	-5.682 °C	94.4 %RH
284	1 mar 2025 15:43:55	-5.726 °C	94.4 %RH
285	1 mar 2025 15:44:55	-5.589 °C	94.1 %RH
286	1 mar 2025 15:45:55	-5.555 °C	94.1 %RH
287	1 mar 2025 15:46:55	-5.596 °C	93.8 %RH
288	1 mar 2025 15:47:55	-5.632 °C	94.1 %RH
289	1 mar 2025 15:48:55	-5.686 °C	94.1 %RH
290	1 mar 2025 15:49:55	-5.681 °C	94.4 %RH
291	1 mar 2025 15:50:55	-5.667 °C	94.4 %RH
292	1 mar 2025 15:51:55	-5.611 °C	93.8 %RH
293	1 mar 2025 15:52:55	-5.632 °C	93.8 %RH
294	1 mar 2025 15:53:55	-5.677 °C	93.8 %RH
295	1 mar 2025 15:54:55	-5.441 °C	93.4 %RH
296	1 mar 2025 15:55:55	-5.471 °C	93.1 %RH
297	1 mar 2025 15:56:55	-5.645 °C	93.4 %RH
298	1 mar 2025 15:57:55	-5.480 °C	93.4 %RH
299	1 mar 2025 15:58:55	-5.456 °C	92.8 %RH
300	1 mar 2025 15:59:55	-5.534 °C	92.8 %RH
301	1 mar 2025 16:00:55	-5.398 °C	92.8 %RH
302	1 mar 2025 16:01:55	-5.596 °C	92.8 %RH
303	1 mar 2025 16:02:55	-5.626 °C	93.4 %RH
304	1 mar 2025 16:03:55	-5.630 °C	93.8 %RH
305	1 mar 2025 16:04:55	-5.669 °C	93.8 %RH
306	1 mar 2025 16:05:55	-5.643 °C	93.8 %RH
307	1 mar 2025 16:06:55	-5.544 °C	93.8 %RH
308	1 mar 2025 16:07:55	-5.525 °C	93.4 %RH
309	1 mar 2025 16:08:55	-5.444 °C	93.1 %RH
310	1 mar 2025 16:09:55	-5.527 °C	93.1 %RH
311	1 mar 2025 16:10:55	-5.497 °C	93.4 %RH
312	1 mar 2025 16:11:55	-5.592 °C	93.8 %RH
313	1 mar 2025 16:12:55	-5.536 °C	94.1 %RH
314	1 mar 2025 16:13:55	-5.560 °C	94.1 %RH
315	1 mar 2025 16:14:55	-5.620 °C	94.1 %RH
316	1 mar 2025 16:15:55	-5.664 °C	94.7 %RH
317	1 mar 2025 16:16:55	-5.718 °C	95.1 %RH
318	1 mar 2025 16:17:55	-5.752 °C	95.4 %RH
319	1 mar 2025 16:18:55	-5.822 °C	95.4 %RH
320	1 mar 2025 16:19:55	-5.684 °C	95.4 %RH
321	1 mar 2025 16:20:55	-5.649 °C	95.1 %RH
322	1 mar 2025 16:21:55	-5.596 °C	95.1 %RH
323	1 mar 2025 16:22:55	-5.647 °C	95.1 %RH
324	1 mar 2025 16:23:55	-5.712 °C	95.4 %RH
325	1 mar 2025 16:24:55	-5.741 °C	95.7 %RH
326	1 mar 2025 16:25:55	-5.660 °C	95.4 %RH
327	1 mar 2025 16:26:55	-5.744 °C	95.7 %RH
328	1 mar 2025 16:27:55	-5.744 °C	95.4 %RH
329	1 mar 2025 16:28:55	-5.776 °C	95.7 %RH
330	1 mar 2025 16:29:55	-5.750 °C	95.4 %RH
331	1 mar 2025 16:30:55	-5.594 °C	95.4 %RH
332	1 mar 2025 16:31:55	-5.692 °C	95.7 %RH
333	1 mar 2025 16:32:55	-5.671 °C	95.7 %RH
334	1 mar 2025 16:33:55	-5.617 °C	95.4 %RH
335	1 mar 2025 16:34:55	-5.594 °C	95.1 %RH
336	1 mar 2025 16:35:55	-5.450 °C	94.7 %RH
337	1 mar 2025 16:36:55	-5.649 °C	95.1 %RH
338	1 mar 2025 16:37:55	-5.664 °C	95.1 %RH
339	1 mar 2025 16:38:55	-5.767 °C	95.4 %RH
340	1 mar 2025 16:39:55	-5.793 °C	95.1 %RH
341	1 mar 2025 16:40:55	-5.746 °C	95.1 %RH
342	1 mar 2025 16:41:55	-5.763 °C	95.1 %RH
343	1 mar 2025 16:42:55	-5.697 °C	95.1 %RH
344	1 mar 2025 16:43:55	-5.682 °C	95.1 %RH
345	1 mar 2025 16:44:55	-5.780 °C	95.1 %RH
346	1 mar 2025 16:45:55	-5.699 °C	94.7 %RH
347	1 mar 2025 16:46:55	-5.559 °C	94.4 %RH
348	1 mar 2025 16:47:55	-5.654 °C	94.1 %RH
349	1 mar 2025 16:48:55	-5.671 °C	94.4 %RH
350	1 mar 2025 16:49:55	-5.739 °C	94.4 %RH
351	1 mar 2025 16:50:55	-5.662 °C	94.4 %RH
352	1 mar 2025 16:51:55	-5.688 °C	94.1 %RH
353	1 mar 2025 16:52:55	-5.699 °C	94.4 %RH
354	1 mar 2025 16:53:55	-5.699 °C	94.4 %RH
355	1 mar 2025 16:54:55	-5.735 °C	94.4 %RH
356	1 mar 2025 16:55:55	-5.664 °C	94.4 %RH
357	1 mar 2025 16:56:55	-5.675 °C	94.4 %RH
358	1 mar 2025 16:57:55	-5.707 °C	94.7 %RH
359	1 mar 2025 16:58:55	-5.718 °C	95.1 %RH
360	1 mar 2025 16:59:55	-5.765 °C	95.4 %RH
361	1 mar 2025 17:00:55	-5.697 °C	95.4 %RH
362	1 mar 2025 17:01:55	-5.726 °C	95.1 %RH
363	1 mar 2025 17:02:55	-5.716 °C	95.4 %RH
364	1 mar 2025 17:03:55	-5.643 °C	94.7 %RH
365	1 mar 2025 17:04:55	-5.641 °C	94.7 %RH
366	1 mar 2025 17:05:55	-5.703 °C	95.1 %RH
367	1 mar 2025 17:06:55	-5.763 °C	95.1 %RH
368	1 mar 2025 17:07:55	-5.692 °C	95.1 %RH
369	1 mar 2025 17:08:55	-5.720 °C	94.7 %RH
370	1 mar 2025 17:09:55	-5.639 °C	94.7 %RH
371	1 mar 2025 17:10:55	-5.570 °C	94.4 %RH
372	1 mar 2025 17:11:55	-5.649 °C	94.4 %RH
373	1 mar 2025 17:12:55	-5.694 °C	94.4 %RH
374	1 mar 2025 17:13:55	-5.788 °C	95.1 %RH
375	1 mar 2025 17:14:55	-5.635 °C	94.4 %RH
376	1 mar 2025 17:15:55	-5.737 °C	94.7 %RH
377	1 mar 2025 17:16:55	-5.699 °C	94.4 %RH
378	1 mar 2025 17:17:55	-5.681 °C	94.4 %RH
379	1 mar 2025 17:18:55	-5.671 °C	94.4 %RH
380	1 mar 2025 17:19:55	-5.607 °C	93.4 %RH
381	1 mar 2025 17:20:55	-5.579 °C	93.1 %RH
382	1 mar 2025 17:21:55	-5.508 °C	93.1 %RH
383	1 mar 2025 17:22:55	-5.508 °C	92.8 %RH
384	1 mar 2025 17:23:55	-5.587 °C	93.1 %RH
385	1 mar 2025 17:24:55	-5.598 °C	93.1 %RH
386	1 mar 2025 17:25:55	-5.692 °C	93.4 %RH
387	1 mar 2025 17:26:55	-5.703 °C	93.8 %RH
388	1 mar 2025 17:27:55	-5.635 °C	93.4 %RH
389	1 mar 2025 17:28:55	-5.495 °C	91.8 %RH
390	1 mar 2025 17:29:55	-5.396 °C	90.6 %RH
391	1 mar 2025 17:30:55	-5.388 °C	90.9 %RH
392	1 mar 2025 17:31:55	-5.359 °C	90.6 %RH
393	1 mar 2025 17:32:55	-5.392 °C	90.2 %RH
394	1 mar 2025 17:33:55	-5.452 °C	90.2 %RH
395	1 mar 2025 17:34:55	-5.433 °C	91.2 %RH
396	1 mar 2025 17:35:55	-5.506 °C	91.5 %RH
397	1 mar 2025 17:36:55	-5.290 °C	90.2 %RH
398	1 mar 2025 17:37:55	-5.374 °C	90.6 %RH
399	1 mar 2025 17:38:55	-5.450 °C	90.9 %RH
400	1 mar 2025 17:39:55	-5.340 °C	91.5 %RH
401	1 mar 2025 17:40:55	-5.444 °C	91.5 %RH
402	1 mar 2025 17:41:55	-5.443 °C	91.2 %RH
403	1 mar 2025 17:42:55	-5.495 °C	91.5 %RH
404	1 mar 2025 17:43:55	-5.109 °C	89.6 %RH
405	1 mar 2025 17:44:55	-5.134 °C	88.6 %RH
406	1 mar 2025 17:45:55	-5.158 °C	88.3 %RH
407	1 mar 2025 17:46:55	-5.212 °C	89.6 %RH
408	1 mar 2025 17:47:55	-5.039 °C	87.7 %RH
409	1 mar 2025 17:48:55	-5.048 °C	87.4 %RH
410	1 mar 2025 17:49:55	-5.050 °C	87.7 %RH
411	1 mar 2025 17:50:55	-5.096 °C	87.7 %RH
412	1 mar 2025 17:51:55	-5.232 °C	88.3 %RH
413	1 mar 2025 17:52:55	-5.091 °C	88.6 %RH
414	1 mar 2025 17:53:55	-5.017 °C	87.4 %RH
415	1 mar 2025 17:54:55	-5.065 °C	87.4 %RH
416	1 mar 2025 17:55:55	-5.132 °C	87.7 %RH
417	1 mar 2025 17:56:55	-5.148 °C	88.3 %RH
418	1 mar 2025 17:57:55	-5.241 °C	88.6 %RH
419	1 mar 2025 17:58:55	-5.362 °C	89.6 %RH
420	1 mar 2025 17:59:55	-5.394 °C	89.9 %RH
421	1 mar 2025 18:00:55	-5.271 °C	89.6 %RH
422	1 mar 2025 18:01:55	-5.245 °C	89.3 %RH
423	1 mar 2025 18:02:55	-5.137 °C	88.6 %RH
424	1 mar 2025 18:03:55	-5.247 °C	88.3 %RH
425	1 mar 2025 18:04:55	-5.366 °C	89.3 %RH
426	1 mar 2025 18:05:55	-5.390 °C	89.6 %RH
427	1 mar 2025 18:06:55	-5.288 °C	89.3 %RH
428	1 mar 2025 18:07:55	-5.474 °C	90.2 %RH
429	1 mar 2025 18:08:55	-5.437 °C	90.2 %RH
430	1 mar 2025 18:09:55	-5.487 °C	90.9 %RH
431	1 mar 2025 18:10:55	-5.409 °C	91.5 %RH
432	1 mar 2025 18:11:55	-5.461 °C	91.2 %RH
433	1 mar 2025 18:12:55	-5.456 °C	90.9 %RH
434	1 mar 2025 18:13:55	-5.497 °C	90.9 %RH
435	1 mar 2025 18:14:55	-5.469 °C	91.2 %RH
