system:index,centroidLatLon,date,dewpoint_temperature_2m,evaporation_from_bare_soil,evaporation_from_bare_soil_hourly,evaporation_from_open_water_surfaces_excluding_oceans,evaporation_from_open_water_surfaces_excluding_oceans_hourly,evaporation_from_the_top_of_canopy,evaporation_from_the_top_of_canopy_hourly,evaporation_from_vegetation_transpiration,evaporation_from_vegetation_transpiration_hourly,forecast_albedo,lake_bottom_temperature,lake_ice_depth,lake_ice_temperature,lake_mix_layer_depth,lake_mix_layer_temperature,lake_shape_factor,lake_total_layer_temperature,leaf_area_index_high_vegetation,leaf_area_index_low_vegetation,potential_evaporation,potential_evaporation_hourly,runoff,runoff_hourly,siteName,skin_reservoir_content,skin_temperature,snow_albedo,snow_cover,snow_density,snow_depth,snow_depth_water_equivalent,snow_evaporation,snow_evaporation_hourly,snowfall,snowfall_hourly,snowmelt,snowmelt_hourly,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,sub_surface_runoff,sub_surface_runoff_hourly,surface_latent_heat_flux,surface_latent_heat_flux_hourly,surface_net_solar_radiation,surface_net_solar_radiation_hourly,surface_net_thermal_radiation,surface_net_thermal_radiation_hourly,surface_pressure,surface_runoff,surface_runoff_hourly,surface_sensible_heat_flux,surface_sensible_heat_flux_hourly,surface_solar_radiation_downwards,surface_solar_radiation_downwards_hourly,surface_thermal_radiation_downwards,surface_thermal_radiation_downwards_hourly,system:time_start,temperature_2m,temperature_of_snow_layer,total_evaporation,total_evaporation_hourly,total_precipitation,total_precipitation_hourly,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,.geo
0_20250306T09,"[78.20000, 16.10000]",20250306 0900,260.4778137207031,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,4.6566128730773926E-9,0.0,0.8374977074563503,277.005126953125,1.25848388671875,260.07305908203125,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8056640625,9.804964065551758E-6,5.960464477539062E-7,2.095848321914673E-5,2.3096799850463867E-6,"Site0 78,20000 16,10000",1.8936395645141596E-4,259.1466979980469,0.8374590277671814,99.943359375,282.57810974121094,4.5576171875,1.3473749160766602,9.79844480752945E-6,5.920883268117905E-7,6.217285990715027E-4,4.287809133529663E-5,0.0,0.0,267.6240539550781,267.8298797607422,268.4431610107422,269.76869201660156,2.0954757928848267E-5,2.3096799850463867E-6,27788.0,1680.0,24296.0,18008.0,-303362.0,-49499.0,94242.7578125,0.0,0.0,134111.0,8879.0,149672.0,110892.0,8128443.0,867171.0,1.7412516E12,264.2349395751953,260.2562255859375,9.803101420402527E-6,5.923211574554443E-7,6.230175495147705E-4,4.287809133529663E-5,0.220306396484375,-0.7652130126953125,0.22943115234375,0.2216949462890625,0.1731109619140625,0.261383056640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T10,"[78.20000, 16.10000]",20250306 1000,260.93431091308594,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,4.6566128730773926E-9,0.0,0.8373756483197212,277.005126953125,1.25860595703125,260.15142822265625,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8056640625,1.015886664390564E-5,3.5390257835388184E-7,2.3268163204193115E-5,2.3096799850463867E-6,"Site0 78,20000 16,10000",1.89363956451416E-4,259.7173614501953,0.8375124335289001,99.943359375,282.48435974121094,4.5576171875,1.347456932067871,1.015467569231987E-5,3.5623088479042053E-7,7.124338299036026E-4,9.070523083209991E-5,0.0,0.0,267.62042236328125,267.8245849609375,268.4418182373047,269.7680206298828,2.3264437913894653E-5,2.3096799850463867E-6,28798.0,1010.0,50380.0,26084.0,-330123.0,-26761.0,94295.41796875,0.0,0.0,139394.0,5283.0,310148.0,160476.0,9021889.0,893446.0,1.7412552E12,264.5587463378906,260.2852325439453,1.0159797966480255E-5,3.5669654607772827E-7,7.137209177017212E-4,9.070336818695068E-5,0.333465576171875,-0.4187164306640625,0.22943115234375,0.2216949462890625,0.1731109619140625,0.261383056640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T11,"[78.20000, 16.10000]",20250306 1100,261.24217224121094,0.0,0.0,7.636845111846924E-8,0.0,-7.59027898311615E-8,4.656612873077393E-10,5.122274160385132E-9,4.656612873077393E-10,0.8374366909265518,277.005126953125,1.2587890625,260.279052734375,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8056640625,1.0360032320022583E-5,2.0116567611694336E-7,2.5570392608642578E-5,2.302229404449463E-6,"Site0 78,20000 16,10000",1.89363956451416E-4,260.5913543701172,0.8380541205406189,99.943359375,282.11717224121094,4.5595703125,1.3476495742797852,1.0356307029724121E-5,2.016313374042511E-7,9.283684194087982E-4,2.1593458950519562E-4,0.0,0.0,267.6166534423828,267.8213195800781,268.44239807128906,269.769287109375,2.5570392608642578E-5,2.305954694747925E-6,29368.0,570.0,77330.0,26950.0,-323812.0,6311.0,94336.99609375,0.0,0.0,142721.0,3327.0,476028.0,165880.0,9957146.0,935257.0,1.7412588E12,264.7265167236328,260.3639221191406,1.0360963642597198E-5,2.0116567611694336E-7,9.305179119110107E-4,2.1679699420928955E-4,0.2123565673828125,-0.1329498291015625,0.22943115234375,0.2216949462890625,0.1731109619140625,0.261383056640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T12,"[78.20000, 16.10000]",20250306 1200,261.6207275390625,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,-4.656612873077393E-10,5.122274160385132E-9,0.0,0.8379707559943199,277.005126953125,1.2589111328125,260.4133605957031,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8056640625,1.049041748046875E-5,1.30385160446167E-7,2.787262201309204E-5,2.302229404449463E-6,"Site0 78,20000 16,10000",1.8936395645141596E-4,261.1980895996094,0.8389315009117126,99.943359375,281.53904724121094,4.5625,1.3479223251342773,1.0488554835319519E-5,1.3224780559539795E-7,0.0012354440987110138,3.070756793022156E-4,0.0,0.0,267.6125946044922,267.816162109375,268.43902587890625,269.7686004638672,2.787262201309204E-5,2.302229404449463E-6,29744.0,376.0,100798.0,23468.0,-308156.0,15656.0,94377.99609375,0.0,0.0,144857.0,2136.0,621020.0,144992.0,1.0914466E7,957320.0,1.7412624E12,264.8390655517578,260.44842529296875,1.0493211448192596E-5,1.3224780559539795E-7,0.0012375935912132263,3.070756793022156E-4,0.3113250732421875,0.1344451904296875,0.22943115234375,0.2216949462890625,0.1731109619140625,0.261383056640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T13,"[78.20000, 16.10000]",20250306 1300,261.8469696044922,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,4.6566128730773926E-9,-4.656612873077393E-10,0.8388557732105255,277.005126953125,1.25909423828125,260.5599060058594,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8056640625,1.0613352060317993E-5,1.2293457984924316E-7,3.016740083694458E-5,2.294778823852539E-6,"Site0 78,20000 16,10000",1.8936395645141596E-4,261.70697021484375,0.8407778143882751,99.943359375,280.47654724121094,4.5673828125,1.348433494567871,1.0608462616801262E-5,1.1990778148174286E-7,0.0018129236996173859,5.774796009063721E-4,0.0,0.0,267.61009216308594,267.8129425048828,268.4375762939453,269.7679138183594,3.016740083694458E-5,2.294778823852539E-6,30084.0,340.0,121938.0,21140.0,-282593.0,25563.0,94423.30078125,0.0,0.0,146952.0,2095.0,752262.0,131242.0,1.1890671E7,976205.0,1.741266E12,264.8151550292969,260.5461883544922,1.0613352060317993E-5,1.2014061212539673E-7,0.0018150657415390015,5.774721503257751E-4,0.2962493896484375,0.071380615234375,0.22943115234375,0.2216949462890625,0.1731109619140625,0.261383056640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T14,"[78.20000, 16.10000]",20250306 1400,262.232666015625,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,4.6566128730773926E-9,0.0,0.8407020941376686,277.005126953125,1.25927734375,260.663330078125,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8056640625,1.078099012374878E-5,1.6763806343078613E-7,3.2454729080200195E-5,2.2873282432556152E-6,"Site0 78,20000 16,10000",1.8936395645141596E-4,261.60435485839844,0.8421053290367126,99.943359375,279.63279724121094,4.5732421875,1.3488378524780273,1.0774936527013779E-5,1.6647391021251678E-7,0.002268679440021515,4.5575574040412903E-4,0.0,0.0,267.6081237792969,267.8096160888672,268.4360656738281,269.7672119140625,3.2454729080200195E-5,2.2873282432556152E-6,30556.0,472.0,138398.0,16460.0,-278351.0,4242.0,94480.65625,0.0,0.0,148951.0,1999.0,855628.0,103366.0,1.2852613E7,961942.0,1.7412696E12,264.7735290527344,260.6023712158203,1.078099012374878E-5,1.6763806343078613E-7,0.002270817756652832,4.5575201511383057E-4,0.378387451171875,0.127593994140625,0.22943115234375,0.2216949462890625,0.1731109619140625,0.261383056640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T15,"[78.20000, 16.10000]",20250306 1500,262.5911102294922,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,5.587935447692871E-9,9.313225746154785E-10,0.8420143611729145,277.005126953125,1.2593994140625,260.78460693359375,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8056640625,1.0952353477478027E-5,1.7136335372924805E-7,3.4749507904052734E-5,2.294778823852539E-6,"Site0 78,20000 16,10000",1.8936395645141596E-4,261.9020080566406,0.8439745306968689,99.943359375,278.46873474121094,4.5791015625,1.349400520324707,1.0946067050099373E-5,1.7113052308559418E-7,0.002900823950767517,6.321445107460022E-4,0.0,0.0,267.60821533203125,267.8061218261719,268.4345245361328,269.7665252685547,3.4749507904052734E-5,2.294778823852539E-6,31040.0,484.0,143540.0,5142.0,-242843.0,35508.0,94506.9765625,0.0,0.0,150795.0,1844.0,888190.0,32562.0,1.3844865E7,992252.0,1.7412732E12,264.76654052734375,260.68946838378906,1.0951422154903412E-5,1.7043203115463257E-7,0.0029038339853286743,6.330162286758423E-4,0.346893310546875,0.2813568115234375,0.22943115234375,0.2216949462890625,0.1731109619140625,0.261383056640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T16,"[78.20000, 16.10000]",20250306 1600,262.8741149902344,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,5.587935447692871E-9,0.0,0.8438911996781826,277.005126953125,1.25958251953125,260.9118957519531,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8056640625,1.1123716831207275E-5,1.7136335372924805E-7,3.7029385566711426E-5,2.2798776626586914E-6,"Site0 78,20000 16,10000",1.89363956451416E-4,262.2422180175781,0.8458132147789001,99.943359375,277.28123474121094,4.5869140625,1.3499860763549805,1.1115800589323044E-5,1.6973353922367096E-7,0.003556288778781891,6.554648280143738E-4,0.0,0.0,267.6095886230469,267.8043670654297,268.4329528808594,269.76580810546875,3.7029385566711426E-5,2.2798776626586914E-6,31524.0,484.0,143743.9619140625,203.9619140625,-194494.0,48349.0,94540.61328125,0.0,0.0,152541.0,1746.0,889501.390625,1311.390625,1.4854547E7,1009682.0,1.7412768E12,264.8853302001953,260.7892608642578,1.1121854186058044E-5,1.7043203115463257E-7,0.003559291362762451,6.554573774337769E-4,0.4818267822265625,0.344146728515625,0.22943115234375,0.2216949462890625,0.1731109619140625,0.261383056640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T17,"[78.20000, 16.10000]",20250306 1700,263.0508575439453,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,5.587935447692871E-9,0.0,0.8457222618162632,277.005126953125,1.25970458984375,261.03985595703125,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8056640625,1.1332333087921143E-5,2.086162567138672E-7,3.930926322937012E-5,2.2798776626586914E-6,"Site0 78,20000 16,10000",1.89363956451416E-4,262.47535705566406,0.8473696112632751,99.943359375,276.28904724121094,4.5927734375,1.3505191802978516,1.132139004766941E-5,2.0558945834636688E-7,0.00415445864200592,5.981698632240295E-4,0.0,0.0,267.6103973388672,267.8023223876953,268.4332733154297,269.7651062011719,3.930926322937012E-5,2.2798776626586914E-6,32108.0,584.0,143744.4140625,0.4521484375,-146587.0,47907.0,94568.5078125,0.0,0.0,154614.0,2073.0,889500.8125,-0.578125,1.586877E7,1014223.0,1.7412804E12,265.01182556152344,260.8891296386719,1.132674515247345E-5,2.0489096641540527E-7,0.004157468676567078,5.981773138046265E-4,0.5791168212890625,0.3715362548828125,0.22943115234375,0.2216949462890625,0.1731109619140625,0.261383056640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T18,"[78.20000, 16.10000]",20250306 1800,263.2134094238281,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,6.51925802230835E-9,9.313225746154785E-10,0.8472939245402813,277.005126953125,1.2598876953125,261.1651916503906,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8056640625,1.1563301086425781E-5,2.3096799850463867E-7,4.158914089202881E-5,2.2798776626586914E-6,"Site0 78,20000 16,10000",1.8936395645141596E-4,262.6066589355469,0.8486818671226501,99.943359375,275.43748474121094,4.5986328125,1.351008415222168,1.1563533917069435E-5,2.421438694000244E-7,0.004701849073171616,5.473904311656952E-4,0.0,0.0,267.6108093261719,267.8000183105469,268.42962646484375,269.76438903808594,4.1581690311431885E-5,2.2724270820617676E-6,32796.0,688.0,143744.33203125,-0.08203125,-101814.0,44773.0,94601.7265625,0.0,0.0,156976.0,2362.0,889500.5625,-0.25,1.688325E7,1014480.0,1.741284E12,265.1316375732422,260.98374938964844,1.1570751667022705E-5,2.4400651454925537E-7,0.0047048479318618774,5.473792552947998E-4,0.7451629638671875,0.364349365234375,0.22943115234375,0.2216949462890625,0.1731109619140625,0.2613677978515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T19,"[78.20000, 16.10000]",20250306 1900,262.73622131347656,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,6.51925802230835E-9,0.0,0.8485909327864647,277.005126953125,1.260009765625,261.26971435546875,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8056640625,1.1809170246124268E-5,2.4586915969848633E-7,4.385411739349365E-5,2.2649765014648438E-6,"Site0 78,20000 16,10000",1.893639564514159E-4,262.5102233886719,0.8494295477867126,99.943359375,274.92967224121094,4.603515625,1.3513450622558594,1.1802418157458305E-5,2.3888424038887024E-7,0.005080137401819229,3.782883286476135E-4,0.0,0.0,267.6128387451172,267.79937744140625,268.4286804199219,269.763671875,4.385411739349365E-5,2.2724270820617676E-6,33472.0,676.0,143744.33203125,0.0,-69918.0,31896.0,94680.30078125,0.0,0.0,159588.0,2612.0,889500.5625,0.0,1.7886557E7,1003307.0,1.7412876E12,264.7760314941406,261.05804443359375,1.1809170246124268E-5,2.384185791015625E-7,0.005083143711090088,3.7829577922821045E-4,0.73651123046875,0.296600341796875,0.22943115234375,0.2216949462890625,0.1731109619140625,0.2613677978515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T20,"[78.20000, 16.10000]",20250306 2000,262.8463897705078,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,7.450580596923828E-9,9.313225746154785E-10,0.8493386209011078,277.005126953125,1.26019287109375,261.36859130859375,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8056640625,1.2069940567016602E-5,2.60770320892334E-7,4.6133995056152344E-5,2.2798776626586914E-6,"Site0 78,20000 16,10000",1.89363956451416E-4,262.4340057373047,0.8502916693687439,99.943359375,274.31248474121094,4.607421875,1.3517274856567383,1.2063421308994293E-5,2.6100315153598785E-7,0.005509614944458008,4.294775426387787E-4,0.0,0.0,267.6146545410156,267.7984924316406,268.4268798828125,269.76490783691406,4.612654447555542E-5,2.2724270820617676E-6,34212.0,740.0,143744.33203125,0.0,-41233.0,28685.0,94741.08203125,0.0,0.0,162283.0,2695.0,889500.5625,0.0,1.8885174E7,998617.0,1.7412912E12,264.83778381347656,261.12718200683594,1.2069940567016602E-5,2.60770320892334E-7,0.005512893199920654,4.297494888305664E-4,0.7575225830078125,0.33502197265625,0.22943115234375,0.2216949462890625,0.173095703125,0.2613677978515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T21,"[78.20000, 16.10000]",20250306 2100,262.9981689453125,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,7.450580596923828E-9,0.0,0.8501931205391884,277.005126953125,1.26031494140625,261.4542236328125,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8056640625,1.2390315532684326E-5,3.203749656677246E-7,4.838407039642334E-5,2.250075340270996E-6,"Site0 78,20000 16,10000",1.89363956451416E-4,262.2949981689453,0.8511003851890564,99.943359375,273.71873474121094,4.611328125,1.3521060943603516,1.2382632121443748E-5,3.1921081244945526E-7,0.005933795124292374,4.2418017983436584E-4,0.0,0.0,267.61631774902344,267.79736328125,268.42503356933594,269.76417541503906,4.8391520977020264E-5,2.2649765014648438E-6,35116.0,904.0,143744.33203125,0.0,-20646.0,20587.0,94769.72265625,0.0,0.0,165374.0,3091.0,889500.5625,0.0,1.9874433E7,989259.0,1.7412948E12,264.9803771972656,261.1852111816406,1.2390315532684326E-5,3.203749656677246E-7,0.005937069654464722,4.241764545440674E-4,0.6545867919921875,0.3887481689453125,0.22943115234375,0.2216949462890625,0.173095703125,0.2613677978515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T22,"[78.20000, 16.10000]",20250306 2200,263.1564178466797,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,7.450580596923828E-9,0.0,0.8510018475353718,277.005126953125,1.260498046875,261.55340576171875,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8056640625,1.2673437595367432E-5,2.8312206268310547E-7,5.0649046897888184E-5,2.2649765014648438E-6,"Site0 78,20000 16,10000",1.89363956451416E-4,262.4093017578125,0.8517183661460876,99.943359375,273.23435974121094,4.615234375,1.352431297302246,1.2672040611505508E-5,2.8940849006175995E-7,0.006298139691352844,3.643445670604706E-4,0.0,0.0,267.6178436279297,267.7960205078125,268.4231262207031,269.76344299316406,5.0649046897888184E-5,2.25752592086792E-6,35940.0,824.0,143744.33203125,0.0,10564.0,31210.0,94825.6171875,0.0,0.0,168188.0,2814.0,889500.5625,0.0,2.0872428E7,997995.0,1.7412984E12,265.11753845214844,261.2582244873047,1.2679025530815125E-5,2.8870999813079834E-7,0.006301417946815491,3.6434829235076904E-4,0.44976806640625,0.4652557373046875,0.22943115234375,0.2216949462890625,0.173095703125,0.2613677978515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250306T23,"[78.20000, 16.10000]",20250306 2300,263.11964416503906,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,7.450580596923828E-9,0.0,0.8516274653375149,277.005126953125,1.26068115234375,261.62335205078125,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8056640625,1.2978911399841309E-5,3.0547380447387695E-7,5.289912223815918E-5,2.250075340270996E-6,"Site0 78,20000 16,10000",1.893639564514159E-4,262.18943786621094,0.8521074652671814,99.943359375,272.88279724121094,4.6181640625,1.352682113647461,1.2974254786968231E-5,3.022141754627228E-7,0.006579142063856125,2.8100237250328064E-4,0.0,0.0,267.6192626953125,267.7964324951172,268.42311096191406,269.76271057128906,5.2906572818756104E-5,2.25752592086792E-6,36796.0,856.0,143744.33203125,0.0,22680.0,12116.0,94849.74609375,0.0,0.0,171129.0,2941.0,889500.5625,0.0,2.1852689E7,980261.0,1.741302E12,265.21751403808594,261.30023193359375,1.298263669013977E-5,3.03611159324646E-7,0.006582409143447876,2.8099119663238525E-4,0.3489227294921875,0.453369140625,0.22943115234375,0.2216949462890625,0.173095703125,0.2613677978515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T00,"[78.20000, 16.10000]",20250307 0000,263.01548767089844,0.0,0.0,7.636845111846924E-8,0.0,-7.636845111846924E-8,0.0,8.381903171539307E-9,9.313225746154785E-10,0.8520242050290108,277.005126953125,1.26080322265625,261.6385498046875,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.8056640625,1.3358891010284424E-5,3.7997961044311523E-7,5.5164098739624023E-5,2.2649765014648438E-6,"Site0 78,20000 16,10000",1.8936395645141596E-4,261.4871368408203,0.8523973822593689,99.943359375,272.59373474121094,4.6201171875,1.3528995513916016,1.334724947810173E-5,3.7299469113349915E-7,0.006822358816862106,2.4321675300598145E-4,0.0,0.0,267.62059020996094,267.7966766357422,268.42108154296875,269.761962890625,5.51566481590271E-5,2.250075340270996E-6,37856.0,1060.0,143744.33203125,0.0,-1280.0,-23960.0,94901.37890625,0.0,0.0,174627.0,3498.0,889500.5625,0.0,2.2792988E7,940299.0,1.7413056E12,265.22691345214844,261.2844543457031,1.3355165719985962E-5,3.725290298461914E-7,0.006825640797615051,2.432316541671753E-4,0.2884521484375,0.4405059814453125,0.22943115234375,0.2216949462890625,0.173095703125,0.2613677978515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T01,"[78.20000, 16.10000]",20250307 0100,262.83934020996094,0.0,0.0,7.60774128139019E-8,7.60774128139019E-8,-7.613562047481537E-8,-7.613562047481537E-8,1.7462298274040222E-10,1.7462298274040222E-10,0.852300975471735,277.005126953125,1.26092529296875,261.6005554199219,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.804443359375,4.55416738986969E-7,4.55416738986969E-7,2.246350049972534E-6,2.246350049972534E-6,"Site0 78,20000 16,10000",1.893043518066406E-4,260.4994201660156,0.8525652289390564,99.943359375,272.37498474121094,4.6220703125,1.353072166442871,4.557223292067647E-7,4.557223292067647E-7,1.940145157277584E-4,1.940145157277584E-4,0.0,0.0,267.62017822265625,267.7967834472656,268.4189758300781,269.76121520996094,2.2472813725471497E-6,2.2472813725471497E-6,1292.25,1292.25,0.0,0.0,-58990.1875,-58990.1875,94917.90234375,0.0,0.0,4188.0,4188.0,0.0,0.0,894348.125,894348.125,1.7413092E12,265.08819580078125,261.2126922607422,4.5588240027427673E-7,4.5588240027427673E-7,1.9401498138904572E-4,1.9401498138904572E-4,0.3215484619140625,0.4071197509765625,0.22943115234375,0.2216949462890625,0.173095703125,0.2613677978515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T02,"[78.20000, 16.10000]",20250307 0200,262.80897521972656,0.0,0.0,7.613562047481537E-8,5.820766091346741E-11,-7.613562047481537E-8,0.0,3.4924596548080444E-10,1.7462298274040222E-10,0.8524838872253895,277.005126953125,1.2611083984375,261.5114440917969,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.804443359375,1.0281801223754883E-6,5.727633833885193E-7,4.4889748096466064E-6,2.2426247596740723E-6,"Site0 78,20000 16,10000",1.8930435180664057E-4,259.37469482421875,0.8526338934898376,99.943359375,272.22654724121094,4.6240234375,1.35321044921875,1.0278308764100075E-6,5.721085472032428E-7,3.487248905003071E-4,1.5471037477254868E-4,0.0,0.0,267.62010192871094,267.7968444824219,268.4187774658203,269.7604675292969,4.490837454795837E-6,2.2435560822486877E-6,2914.5,1622.25,0.0,0.0,-150242.25,-91252.0625,94949.82421875,0.0,0.0,9380.0,5192.0,0.0,0.0,1741527.0,847178.875,1.7413128E12,264.9978485107422,261.0908966064453,1.0281801223754883E-6,5.722977221012115E-7,3.487244248390198E-4,1.5470944344997406E-4,0.3544921875,0.3609619140625,0.22943115234375,0.2216949462890625,0.173095703125,0.2613677978515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T03,"[78.20000, 16.10000]",20250307 0300,262.724609375,0.0,0.0,7.613562047481537E-8,0.0,-7.613562047481537E-8,0.0,4.656612873077393E-10,1.1641532182693481E-10,0.8525449372828007,277.005126953125,1.26123046875,261.4088439941406,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.804443359375,1.6558915376663208E-6,6.277114152908325E-7,6.727874279022217E-6,2.2388994693756104E-6,"Site0 78,20000 16,10000",1.8930435180664057E-4,258.58668518066406,0.8525957465171814,99.943359375,272.14060974121094,4.6240234375,1.3533096313476562,1.6550766304135323E-6,6.272457540035248E-7,4.604579880833626E-4,1.117330975830555E-4,0.0,0.0,267.6185760498047,267.7949523925781,268.4165496826172,269.75970458984375,6.731599569320679E-6,2.2407621145248413E-6,4693.0,1778.5,0.0,0.0,-247426.25,-97184.0,94995.0625,0.0,0.0,15174.0,5794.0,0.0,0.0,2566549.6875,825022.6875,1.7413164E12,264.89808654785156,260.96006774902344,1.655658707022667E-6,6.274785846471786E-7,4.604607820510864E-4,1.1173635721206665E-4,0.36468505859375,0.349456787109375,0.22943115234375,0.2216949462890625,0.173095703125,0.2613677978515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T04,"[78.20000, 16.10000]",20250307 0400,262.57643127441406,0.0,0.0,7.613562047481537E-8,0.0,-7.613562047481537E-8,0.0,6.984919309616089E-10,2.3283064365386963E-10,0.8525144271552563,277.005126953125,1.2613525390625,261.3365478515625,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.804443359375,2.2649765014648438E-6,6.09084963798523E-7,8.963048458099365E-6,2.2351741790771484E-6,"Site0 78,20000 16,10000",1.893043518066406E-4,258.4778747558594,0.8524813055992126,99.943359375,272.11717224121094,4.625,1.3533811569213867,2.264627255499363E-6,6.095506250858307E-7,5.401559174060822E-4,7.969792932271957E-5,0.0,0.0,267.61573791503906,267.79510498046875,268.4142761230469,269.7589416503906,8.966773748397827E-6,2.2351741790771484E-6,6421.0,1728.0,0.0,0.0,-321232.5,-73806.25,95031.6953125,0.0,0.0,20967.0,5793.0,0.0,0.0,3404195.0,837645.3125,1.74132E12,264.85511779785156,260.8681945800781,2.2654421627521515E-6,6.097834557294846E-7,5.404427647590637E-4,7.99819827079773E-5,0.3023681640625,0.41747379302978516,0.22943115234375,0.2216949462890625,0.173095703125,0.2613677978515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T05,"[78.20000, 16.10000]",20250307 0500,262.40611267089844,0.0,0.0,7.613562047481537E-8,0.0,-7.636845111846924E-8,-2.3283064365386963E-10,9.313225746154785E-10,2.3283064365386963E-10,0.8523923642933369,277.005126953125,1.26153564453125,261.21612548828125,0.2978515624999929,273.149658203125,0.6363829970359802,275.574462890625,0.0,0.804443359375,2.942979335784912E-6,6.780028343200684E-7,1.1198222637176514E-5,2.2351741790771484E-6,"Site0 78,20000 16,10000",1.893043518066406E-4,257.8070068359375,0.8523134589195251,99.943359375,272.13279724121094,4.625,1.353428840637207,2.9435614123940468E-6,6.789341568946838E-7,5.946913734078407E-4,5.4535456001758575E-5,0.0,0.0,267.6136474609375,267.7954406738281,268.41387939453125,269.7581787109375,1.1194497346878052E-5,2.2277235984802246E-6,8346.0,1925.0,0.0,0.0,-429251.5,-108019.0,95042.55859375,0.0,0.0,27543.0,6576.0,0.0,0.0,4205466.5,801271.5,1.7413236E12,264.7416229248047,260.7223358154297,2.9443763196468353E-6,6.789341568946838E-7,5.952790379524231E-4,5.4836273193359375E-5,0.2303466796875,0.4985933303833008,0.22943115234375,0.2216949462890625,0.173095703125,0.2613677978515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
